contributor,site_id,long_site,lat_site,gps_accuracy,long_actual,lat_actual,skip_reason,time_submitted,foto_towards_point_compass,lively,relaxing,tranquil,noisy,crowded,safe,beauty,biodiversity,trees,shrubs,lawns,flowers,natveg,benches,play,sports,garbage,veget,paths,facilities,age_cats,gender,dutch,education,visit_freq,visit_daily,alone,oth_parks,more_inv,nature,walking,jogging,biking,relaxing.y,socialising,children,photos,geometry
130c9cdaae004e154136da8c82520fe4,23.0,4.8455900000000005,52.3595,6.0,4.845530999999999,52.35966,noskip,2018-07-05T18:02:59,0.0,2.0,2.0,3.0,3.0,1.0,3.0,8.0,7.0,5.0,2.0,4.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,7.0,1.0,True,4.0,2.0,False,True,2.0,True,1.0,False,False,True,True,False,,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/158/2021d1ee-2859-4421-bbbb-71f35f84db0d,POINT (4.845531 52.35966)
130c9cdaae004e154136da8c82520fe4,8.0,4.844869999999999,52.3649,16.0,4.844619000000001,52.36505,noskip,2018-07-05T18:02:59,0.0,3.0,2.0,2.0,3.0,3.0,2.0,5.0,5.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,7.0,1.0,True,4.0,2.0,False,True,2.0,True,1.0,False,False,True,True,False,,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/159/20037a91-9b88-4a7b-b2f2-87a22aceebf5,POINT (4.844619 52.36505)
ebfaec2a5265e2f6c2be51e38fde4a5c,6.0,4.848669999999999,52.3651,5.0,4.848639,52.36518,noskip,2018-07-06T10:49:07,338.0,2.0,4.0,4.0,2.0,2.0,4.0,7.0,8.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,6.0,1.0,True,4.0,1.0,True,False,3.0,True,1.0,True,False,True,True,False,True,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/166/cb798719-31b6-4f13-bf96-489d46009fca,POINT (4.848639 52.36518)
9725361f7237ffecc46d2ce8713ad8d3,22.0,4.84865,52.3597,3.0,4.848898,52.35973,noskip,2018-07-06T19:34:51,259.0,4.0,4.0,2.0,3.0,3.0,4.0,9.0,4.0,4.0,1.0,3.0,2.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,3.0,5.0,2.0,False,4.0,1.0,True,True,3.0,True,3.0,False,True,True,True,False,,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/171/283a8fa2-58d0-4298-9d57-a46f89b00e1a,POINT (4.848898 52.35973)
9ebadc7b1b94a458a2d805748e581293,5.0,4.84984,52.3648,8.0,4.849741000000001,52.364779999999996,noskip,2018-07-08T14:37:51,298.0,4.0,5.0,5.0,2.0,2.0,4.0,9.0,6.0,5.0,1.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,,,,,2.0,False,True,3.0,True,,True,True,False,True,False,,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/178/0d2d0efd-e1c1-4eb6-b5f8-e0809d3323a3,POINT (4.849741 52.36478)
5e920df7cdef257a8e2fee9a99e2c627,24.0,4.8453800000000005,52.3606,10.0,4.845354,52.360490000000006,noskip,2018-07-10T22:37:38,205.0,2.0,1.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,2.0,1.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,5.0,1.0,4.0,1.0,True,4.0,4.0,False,True,5.0,False,2.0,True,False,False,False,False,,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/183/62131517-8388-4aee-b0e7-c4d53ee6814b,POINT (4.845354 52.36049)
9e6674de56ef41a33d0e3b92c960d94a,9.0,4.84631,52.3637,3.0,4.846275,52.36376,noskip,2018-07-11T20:20:37,105.0,4.0,3.0,3.0,3.0,4.0,4.0,7.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,6.0,2.0,True,4.0,2.0,False,True,3.0,False,2.0,True,True,False,True,False,,https://gpcl02.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/195/e16d6f9c-0b96-4a2e-b09b-6672bb5a02cb,POINT (4.846275 52.36376)
6d2909d649c99cdc4a983782e32e2ebc,19.0,4.84771,52.3606,5.0,4.847727,52.36065,noskip,2018-07-14T15:19:10,0.0,3.0,2.0,2.0,3.0,1.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,1.0,False,4.0,4.0,False,True,3.0,True,1.0,False,False,False,True,True,,https://gpcl07.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/200/6d1e2e81-fd1c-4593-b400-ede1963e14f4,POINT (4.847727 52.36065)
8e4c6c0d9e602456eba4128a494ebbd6,2.0,4.84566,52.3679,10.0,4.8452980000000005,52.36796,noskip,2018-07-17T23:08:50,188.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,8.0,5.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,1.0,True,4.0,1.0,True,True,3.0,True,1.0,False,True,True,True,False,,https://gpcl02.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/213/fd3d6eaf-065c-46b9-9726-c070d7860718,POINT (4.845298 52.36796)
fdba002e54a2f2c3333a5f0633c28c86,17.0,4.84514,52.3619,16.0,4.845130999999999,52.3619,noskip,2018-07-22T18:51:52,159.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,False,4.0,1.0,True,False,3.0,True,2.0,True,True,True,True,True,True,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/220/ea510b87-2a75-40ad-bbb7-6b9ffae8c2d2,POINT (4.845131 52.3619)
5813066880c0e9e5555ebb797968435c,13.0,4.8484,52.3615,4.0,4.848797,52.36163,noskip,2018-07-22T20:39:25,47.0,5.0,4.0,3.0,3.0,4.0,4.0,8.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,True,4.0,1.0,True,False,3.0,True,2.0,True,True,False,True,True,False,https://gpcl07.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/225/b834cdef-a6e5-4b78-b92f-b6fd2202bfad,POINT (4.848797 52.36163)
8230887d296a107bb8a85f6ddc54dc1b,10.0,4.846509999999999,52.3664,8.0,4.846388,52.36712,noskip,2018-07-31T00:18:32,156.0,2.0,4.0,4.0,2.0,2.0,2.0,8.0,8.0,4.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,1.0,True,True,3.0,True,,True,False,False,True,True,,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/232/94a11458-b382-4342-880a-63fcc5d2795b,POINT (4.846388 52.36712)
c2fbc24820c28ed515aff8abee5ea10e,0.0,4.845,52.3665,10.0,4.844999,52.3666,noskip,2018-07-31T19:55:58,45.0,3.0,5.0,5.0,1.0,1.0,4.0,7.0,6.0,5.0,2.0,5.0,5.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,3.0,,,,,2.0,False,False,3.0,False,,False,True,True,True,True,False,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/239/5259bd2a-95ae-43fa-8f5a-1fdb3de72722,POINT (4.844999 52.3666)
e8e361fa697587646d1485d2cce7cc23,7.0,4.84786,52.3647,4.0,4.847523000000001,52.36481,noskip,2018-08-04T01:37:07,64.0,4.0,3.0,2.0,4.0,4.0,4.0,7.0,6.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,5.0,2.0,4.0,1.0,True,4.0,3.0,False,True,1.0,True,1.0,False,False,True,True,False,,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/246/23675dcc-55cd-45a6-bde8-64db8215b254,POINT (4.847523 52.36481)
130c9cdaae004e154136da8c82520fe4,26.0,4.8491599999999995,52.3671,8.0,4.849122,52.3673,noskip,2018-07-05T18:03:00,0.0,5.0,4.0,4.0,4.0,4.0,5.0,8.0,7.0,4.0,2.0,4.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,7.0,1.0,True,4.0,2.0,False,True,2.0,True,1.0,False,False,True,True,False,,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/160/18435c57-35cc-4147-b5af-3036d5bc684d,POINT (4.849122 52.3673)
73eaff3bec4cb0ab085b2f4a5d73a45e,17.0,4.84514,52.3619,3.0,4.8451010000000005,52.361959999999996,noskip,2018-07-06T19:08:31,191.0,3.0,4.0,4.0,2.0,2.0,2.0,8.0,9.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0,5.0,1.0,False,4.0,1.0,True,False,3.0,True,2.0,True,False,True,True,True,True,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/167/19583347-44f3-440a-ac6a-3f859e2705b3,POINT (4.845101 52.36196)
9725361f7237ffecc46d2ce8713ad8d3,5.0,4.84984,52.3648,3.0,4.849787999999999,52.364670000000004,noskip,2018-07-06T19:34:51,325.0,3.0,2.0,2.0,1.0,2.0,3.0,7.0,5.0,5.0,1.0,4.0,5.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,5.0,2.0,False,4.0,1.0,True,True,3.0,True,3.0,False,True,True,True,False,,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/172/d782a123-7d15-41fa-ad25-d9950a80c8c5,POINT (4.849788 52.36467)
31b15f2922b3b794e43bdd83501e4073,1.0,4.84846,52.3684,24.0,4.84831,52.3682,noskip,2018-07-10T23:50:14,52.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,2.0,5.0,1.0,True,4.0,2.0,False,True,5.0,True,3.0,True,False,True,True,True,,https://gpcl06.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/184/0ae00dc4-d9b6-46ab-bc7e-f3b6e411a4cf,POINT (4.84831 52.3682)
bfe562f1f479c2b7074e0b62a84c239d,16.0,4.84506,52.3634,5.0,4.845114,52.3635,noskip,2018-07-11T14:33:03,299.0,4.0,3.0,2.0,4.0,4.0,4.0,8.0,9.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,4.0,5.0,4.0,2.0,6.0,1.0,True,4.0,2.0,False,False,3.0,True,1.0,True,True,True,True,True,True,https://gpcl04.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/189/2ae4862c-b827-4940-b679-e178cbafb8f1,POINT (4.845114 52.3635)
203cc97f753c6c47a43b738f848e2f5b,6.0,4.848669999999999,52.3651,6.0,4.848557,52.3651,noskip,2018-07-13T13:22:08,250.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,5.0,5.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,5.0,1.0,False,4.0,2.0,False,False,3.0,True,2.0,False,False,True,False,True,True,https://gpcl06.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/196/d739d727-ec74-40f8-bad9-b1479f217c14,POINT (4.848557 52.3651)
6d2909d649c99cdc4a983782e32e2ebc,20.0,4.84782,52.3619,10.0,4.847334,52.362190000000005,noskip,2018-07-14T15:19:10,0.0,5.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,5.0,5.0,1.0,5.0,1.0,5.0,4.0,3.0,5.0,4.0,4.0,1.0,False,4.0,4.0,False,True,3.0,True,1.0,False,False,False,True,True,,https://gpcl07.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/201/8bcfe32d-2184-42cf-b328-c56cd483e264,POINT (4.847334 52.36219)
5de3c2910a27c7e3c6b13f60140ef668,6.0,4.848669999999999,52.3651,10.0,4.848912,52.36531,noskip,2018-07-15T23:50:56,219.0,3.0,4.0,4.0,4.0,1.0,3.0,7.0,9.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,4.0,,True,4.0,2.0,False,False,3.0,True,2.0,True,True,True,True,True,False,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/207/3c6dd0b3-27fb-4968-857b-ebeeec9338dd,POINT (4.848912 52.36531)
497acef5e3b1ceb7308c77dd0a464b30,2.0,4.84566,52.3679,10.0,4.845191000000001,52.368,noskip,2018-07-23T23:23:56,277.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,True,4.0,1.0,True,False,3.0,True,1.0,True,True,True,True,False,True,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/214/6a25d744-da29-4d7f-aabe-d3992bed5b2a,POINT (4.845191 52.368)
fdba002e54a2f2c3333a5f0633c28c86,18.0,4.84631,52.3607,3.0,4.846424,52.360659999999996,noskip,2018-07-22T18:51:52,306.0,2.0,4.0,4.0,2.0,2.0,3.0,7.0,8.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0,False,4.0,1.0,True,False,3.0,True,2.0,True,True,True,True,True,True,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/221/c9e4b80e-c315-4c61-b4e6-315fcee1c163,POINT (4.846424 52.36066)
205835243cc421f9f48b50eba87e9753,19.0,4.84771,52.3606,10.0,4.847066000000001,52.36054,noskip,2018-07-26T22:09:56,359.0,4.0,5.0,4.0,1.0,2.0,5.0,8.0,7.0,4.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0,6.0,2.0,True,4.0,2.0,False,False,3.0,True,1.0,False,True,False,True,False,True,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/226/a6aee101-500e-43c8-be2f-29ce261ade36,POINT (4.847066 52.36054)
8230887d296a107bb8a85f6ddc54dc1b,5.0,4.84984,52.3648,5.0,4.8499669999999995,52.36486,noskip,2018-07-31T00:18:32,262.0,2.0,4.0,4.0,2.0,2.0,4.0,9.0,3.0,5.0,1.0,4.0,5.0,1.0,3.0,1.0,1.0,4.0,5.0,4.0,4.0,,,,,1.0,True,True,3.0,True,,True,False,False,True,True,,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/233/ec48718d-619b-405b-8297-d5ff678789cb,POINT (4.849967 52.36486)
c2fbc24820c28ed515aff8abee5ea10e,2.0,4.84566,52.3679,10.0,4.845543,52.36793,noskip,2018-07-31T19:55:58,203.0,5.0,5.0,5.0,2.0,2.0,4.0,8.0,7.0,4.0,2.0,5.0,4.0,5.0,2.0,4.0,2.0,5.0,5.0,5.0,4.0,,,,,2.0,False,False,3.0,False,,False,True,True,True,True,False,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/240/ac2864ed-3433-41cc-b5a0-f9c0cc607aed,POINT (4.845543 52.36793)
e8e361fa697587646d1485d2cce7cc23,5.0,4.84984,52.3648,4.0,4.84989,52.36481,noskip,2018-08-04T01:37:07,305.0,2.0,3.0,3.0,3.0,2.0,2.0,7.0,6.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,4.0,1.0,True,4.0,3.0,False,True,1.0,True,1.0,False,False,True,True,False,,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/247/7e0bfa8d-9824-4080-967b-41174a9fe3f0,POINT (4.84989 52.36481)
c24578da09196fe610d873b1cbf715cd,3.0,4.84797,52.3665,5.0,4.848065,52.36654,noskip,2018-07-05T23:02:38,146.0,5.0,4.0,4.0,3.0,3.0,5.0,8.0,8.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,True,4.0,3.0,False,False,4.0,True,1.0,True,False,True,True,True,False,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/161/f7b32ccf-4ea3-428a-acb8-8571c98631da,POINT (4.848065 52.36654)
33ccf39faa5437caf6c4a7f23c729ef7,14.0,4.848669999999999,52.3651,10.0,4.848895,52.36513,noskip,2018-07-06T23:24:42,214.0,4.0,4.0,4.0,3.0,3.0,4.0,8.0,7.0,4.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,1.0,True,4.0,2.0,False,True,3.0,True,1.0,True,True,False,True,False,,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/173/78d9f5de-98fc-4296-a874-8b9c28837813,POINT (4.848895 52.36513)
31b15f2922b3b794e43bdd83501e4073,6.0,4.848669999999999,52.3651,16.0,4.848536,52.36518,noskip,2018-07-10T23:50:15,264.0,4.0,4.0,5.0,2.0,2.0,3.0,8.0,7.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,True,4.0,2.0,False,True,5.0,True,3.0,True,False,True,True,True,,https://gpcl06.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/185/5603f277-c10a-4a9c-a312-0ee3b76fe311,POINT (4.848536 52.36518)
0f60e76d0f86d5ea643fb6dd86373e90,6.0,4.8494,52.365,6.0,4.849365,52.36531,noskip,2018-07-11T17:48:06,312.0,2.0,4.0,4.0,2.0,2.0,3.0,7.0,6.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,,,,,1.0,True,True,3.0,True,3.0,False,True,True,True,True,,https://gpcl08.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/190/89c4f67d-fe72-4121-9c89-b6737c8a3597,POINT (4.849365 52.36531)
203cc97f753c6c47a43b738f848e2f5b,11.0,4.84885,52.3635,4.0,4.848835,52.363479999999996,noskip,2018-07-13T13:22:09,170.0,1.0,2.0,4.0,3.0,1.0,2.0,5.0,3.0,5.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,False,4.0,2.0,False,False,3.0,True,2.0,False,False,True,False,True,True,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/197/bc359849-0a82-479c-9eb2-446504b103d1,POINT (4.848835 52.36348)
20b81e58b504ac8f9f51907200d1d93b,2.0,4.84566,52.3679,32.0,4.845791999999999,52.36786,noskip,2018-07-14T16:13:33,279.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,8.0,4.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,False,4.0,4.0,False,True,3.0,True,2.0,False,False,True,True,False,,https://gpcl04.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/202/166251eb-fbc2-4368-a193-d864cb165c12,POINT (4.845792 52.36786)
d080899e3aa81e322fb24e0b2349cac5,25.0,4.84506,52.3634,87.0,4.844295,52.36311,Cursor+GPS+locatie+werkt+niet+goed.+Staat+op+verkeerde+locatie,2018-08-12T18:53:39,153.0,1.0,4.0,5.0,1.0,2.0,3.0,9.0,8.0,5.0,2.0,3.0,5.0,4.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,6.0,2.0,True,4.0,1.0,True,False,1.0,True,1.0,True,True,False,True,False,True,https://gpcl04.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/208/f48da9ff-457c-4072-a11c-35a372b79ddf,POINT (4.844295 52.36311)
497acef5e3b1ceb7308c77dd0a464b30,0.0,4.845,52.3665,10.0,4.845097,52.365970000000004,noskip,2018-07-23T23:23:58,20.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,2.0,True,4.0,1.0,True,False,3.0,True,1.0,True,True,True,True,False,True,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/215/9e81160a-2184-41b5-ae65-908d56b0e189,POINT (4.845097 52.36597)
fdba002e54a2f2c3333a5f0633c28c86,21.0,4.8467199999999995,52.3594,2.0,4.846446,52.35931,noskip,2018-07-22T18:51:53,130.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,False,4.0,1.0,True,False,3.0,True,2.0,True,True,True,True,True,True,https://gpcl07.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/222/c510b4f8-f18d-4b88-ae6b-53af389dd3d8,POINT (4.846446 52.35931)
205835243cc421f9f48b50eba87e9753,18.0,4.84631,52.3607,10.0,4.846445,52.36135,noskip,2018-07-26T22:09:56,359.0,2.0,5.0,4.0,1.0,2.0,5.0,4.0,7.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,6.0,2.0,True,4.0,2.0,False,False,3.0,True,1.0,False,True,False,True,False,True,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/227/0a14ad1b-aaf6-4bc1-a3a3-321449d64c45,POINT (4.846445 52.36135)
3377a530bfe45d34c9ac2076c9d397fb,7.0,4.84786,52.3647,10.0,4.847764,52.36465,noskip,2018-07-31T11:50:51,285.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,True,4.0,2.0,False,True,3.0,False,1.0,True,True,True,True,True,,https://gpcl01.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/234/79837cd0-066c-4849-b2ef-b8b4f1f436c6,POINT (4.847764 52.36465)
c2fbc24820c28ed515aff8abee5ea10e,1.0,4.84846,52.3684,10.0,4.84851,52.36829,noskip,2018-07-31T19:55:59,121.0,5.0,5.0,4.0,2.0,3.0,4.0,8.0,7.0,5.0,2.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,,,,,2.0,False,False,3.0,False,,False,True,True,True,True,False,https://gpcl09.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/241/a4545649-8084-41e6-b5e5-cb5c6284898f,POINT (4.84851 52.36829)
3579c903e68f3cf667de8674150816f9,7.0,4.84786,52.3647,3.0,4.84745,52.36479,noskip,2018-08-04T18:21:50,52.0,4.0,5.0,5.0,4.0,4.0,5.0,9.0,8.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,,1.0,True,,1.0,True,True,5.0,True,1.0,True,False,False,True,True,,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/248/6ccda851-10bb-413b-a79a-0ca8bf08bdea,POINT (4.84745 52.36479)
dd3a3e904bc99caaf0f145c5fe30f71a,14.0,4.84984,52.3648,4.0,4.849893,52.36502,kan+niet+met+de+rolstoel+over+het+gras,2018-08-05T12:27:28,92.0,4.0,4.0,4.0,4.0,2.0,4.0,7.0,7.0,5.0,2.0,4.0,5.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,7.0,1.0,True,2.0,2.0,False,True,5.0,True,2.0,False,False,False,True,False,,https://gpcl06.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/252/8437edbe-b382-4bef-9ddf-89d46f7b40cb,POINT (4.849893 52.36502)
c24578da09196fe610d873b1cbf715cd,7.0,4.84786,52.3647,5.0,4.848,52.36473,noskip,2018-07-05T23:02:38,279.0,4.0,4.0,4.0,4.0,3.0,5.0,8.0,8.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,True,4.0,3.0,False,False,4.0,True,1.0,True,False,True,True,True,False,https://gpcl02.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/162/f552c972-1dbd-4165-9fe4-206f223cf3ad,POINT (4.848 52.36473)
33ccf39faa5437caf6c4a7f23c729ef7,6.0,4.848669999999999,52.3651,10.0,4.848661,52.36521,noskip,2018-07-06T23:24:42,318.0,5.0,5.0,4.0,4.0,4.0,4.0,8.0,8.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0,True,4.0,2.0,False,True,3.0,True,1.0,True,True,False,True,False,,https://gpcl03.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/174/1290cc42-f3cc-4165-8acc-1e20da179051,POINT (4.848661 52.36521)
9ebadc7b1b94a458a2d805748e581293,13.0,4.8484,52.3615,16.0,4.848854,52.361270000000005,noskip,2018-07-08T14:37:52,80.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,3.0,,,,,2.0,False,True,3.0,True,,True,True,False,True,False,,https://gpcl05.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/179/163253af-7bfa-4994-a7bf-4ce38c989b93,POINT (4.848854 52.36127)
31b15f2922b3b794e43bdd83501e4073,13.0,4.8484,52.3615,11.0,4.848212999999999,52.361509999999996,noskip,2018-07-10T23:50:17,318.0,3.0,4.0,4.0,2.0,2.0,2.0,7.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,1.0,True,4.0,2.0,False,True,5.0,True,3.0,True,False,True,True,True,,https://gpcl07.geopedia.world/v1/AUTH_1ea448e9-6c0f-4847-a286-64b7d490a622/T2676/F21449/186/504448ba-c96e-4609-a54b-19af077b70e0,POINT (4.848213 52.36151)
